Survey_Date,Kinneret_Level
20/10/2017,-214.205
19/10/2017,-214.2
18/10/2017,-214.195
17/10/2017,-214.195
16/10/2017,-214.19
15/10/2017,-214.185
14/10/2017,-214.18
13/10/2017,-214.175
12/10/2017,-214.17
11/10/2017,-214.165
10/10/2017,-214.16
09/10/2017,-214.155
08/10/2017,-214.15
07/10/2017,-214.145
06/10/2017,-214.14
05/10/2017,-214.135
04/10/2017,-214.13
03/10/2017,-214.125
02/10/2017,-214.125
01/10/2017,-214.12
30/09/2017,-214.11
29/09/2017,-214.1
28/09/2017,-214.085
27/09/2017,-214.08
26/09/2017,-214.075
25/09/2017,-214.065
24/09/2017,-214.06
23/09/2017,-214.055
22/09/2017,-214.05
21/09/2017,-214.04
20/09/2017,-214.03
19/09/2017,-214.02
18/09/2017,-214.015
17/09/2017,-214.01
16/09/2017,-214
15/09/2017,-213.99
14/09/2017,-213.98
13/09/2017,-213.975
12/09/2017,-213.97
11/09/2017,-213.96
10/09/2017,-213.955
09/09/2017,-213.95
08/09/2017,-213.94
07/09/2017,-213.93
06/09/2017,-213.92
05/09/2017,-213.915
04/09/2017,-213.905
03/09/2017,-213.9
02/09/2017,-213.89
01/09/2017,-213.885
31/08/2017,-213.875
30/08/2017,-213.865
29/08/2017,-213.855
28/08/2017,-213.845
27/08/2017,-213.835
26/08/2017,-213.825
25/08/2017,-213.82
24/08/2017,-213.81
23/08/2017,-213.8
22/08/2017,-213.79
21/08/2017,-213.785
20/08/2017,-213.775
19/08/2017,-213.765
18/08/2017,-213.755
17/08/2017,-213.745
16/08/2017,-213.735
15/08/2017,-213.725
14/08/2017,-213.72
13/08/2017,-213.71
12/08/2017,-213.705
11/08/2017,-213.7
10/08/2017,-213.695
09/08/2017,-213.69
08/08/2017,-213.68
07/08/2017,-213.67
06/08/2017,-213.66
05/08/2017,-213.65
04/08/2017,-213.64
03/08/2017,-213.63
02/08/2017,-213.62
01/08/2017,-213.61
31/07/2017,-213.6
30/07/2017,-213.585
29/07/2017,-213.575
28/07/2017,-213.565
27/07/2017,-213.555
26/07/2017,-213.55
25/07/2017,-213.545
24/07/2017,-213.535
23/07/2017,-213.525
22/07/2017,-213.515
21/07/2017,-213.505
20/07/2017,-213.495
19/07/2017,-213.485
18/07/2017,-213.48
17/07/2017,-213.47
16/07/2017,-213.455
15/07/2017,-213.45
14/07/2017,-213.44
13/07/2017,-213.43
12/07/2017,-213.42
11/07/2017,-213.415
10/07/2017,-213.41
09/07/2017,-213.395
08/07/2017,-213.39
07/07/2017,-213.38
06/07/2017,-213.37
05/07/2017,-213.36
04/07/2017,-213.355
03/07/2017,-213.35
02/07/2017,-213.345
01/07/2017,-213.34
30/06/2017,-213.335
29/06/2017,-213.33
28/06/2017,-213.32
27/06/2017,-213.315
26/06/2017,-213.31
25/06/2017,-213.305
24/06/2017,-213.3
23/06/2017,-213.29
22/06/2017,-213.28
21/06/2017,-213.27
20/06/2017,-213.26
19/06/2017,-213.255
18/06/2017,-213.25
17/06/2017,-213.245
16/06/2017,-213.235
15/06/2017,-213.225
14/06/2017,-213.215
13/06/2017,-213.21
12/06/2017,-213.205
11/06/2017,-213.2
10/06/2017,-213.185
09/06/2017,-213.175
08/06/2017,-213.165
07/06/2017,-213.15
06/06/2017,-213.145
05/06/2017,-213.14
04/06/2017,-213.135
03/06/2017,-213.13
02/06/2017,-213.12
01/06/2017,-213.11
31/05/2017,-213.105
30/05/2017,-213.1
29/05/2017,-213.09
28/05/2017,-213.085
27/05/2017,-213.075
26/05/2017,-213.065
25/05/2017,-213.055
24/05/2017,-213.05
23/05/2017,-213.045
22/05/2017,-213.04
21/05/2017,-213.025
20/05/2017,-213.02
19/05/2017,-213.01
18/05/2017,-213
17/05/2017,-213
16/05/2017,-212.995
15/05/2017,-212.99
14/05/2017,-212.985
13/05/2017,-212.98
12/05/2017,-212.975
11/05/2017,-212.97
10/05/2017,-212.965
09/05/2017,-212.96
08/05/2017,-212.96
07/05/2017,-212.96
06/05/2017,-212.96
05/05/2017,-212.96
04/05/2017,-212.96
03/05/2017,-212.96
02/05/2017,-212.96
01/05/2017,-212.96
30/04/2017,-212.96
29/04/2017,-212.96
28/04/2017,-212.96
27/04/2017,-212.955
26/04/2017,-212.955
25/04/2017,-212.945
24/04/2017,-212.945
23/04/2017,-212.94
22/04/2017,-212.935
21/04/2017,-212.93
20/04/2017,-212.92
19/04/2017,-212.925
18/04/2017,-212.925
17/04/2017,-212.925
16/04/2017,-212.93
15/04/2017,-212.935
14/04/2017,-212.94
13/04/2017,-212.945
12/04/2017,-212.95
11/04/2017,-212.955
10/04/2017,-212.96
09/04/2017,-212.965
08/04/2017,-212.965
07/04/2017,-212.97
06/04/2017,-212.975
05/04/2017,-212.98
04/04/2017,-212.985
03/04/2017,-212.99
02/04/2017,-212.995
01/04/2017,-213
31/03/2017,-213
30/03/2017,-213
29/03/2017,-213
28/03/2017,-213.01
27/03/2017,-213.01
26/03/2017,-213.01
25/03/2017,-213.015
24/03/2017,-213.025
23/03/2017,-213.035
22/03/2017,-213.04
21/03/2017,-213.04
20/03/2017,-213.045
19/03/2017,-213.05
18/03/2017,-213.06
17/03/2017,-213.065
16/03/2017,-213.07
15/03/2017,-213.085
14/03/2017,-213.09
13/03/2017,-213.1
12/03/2017,-213.115
11/03/2017,-213.12
10/03/2017,-213.125
09/03/2017,-213.13
08/03/2017,-213.13
07/03/2017,-213.13
06/03/2017,-213.135
05/03/2017,-213.14
04/03/2017,-213.145
03/03/2017,-213.15
02/03/2017,-213.155
01/03/2017,-213.16
28/02/2017,-213.165
27/02/2017,-213.17
26/02/2017,-213.175
25/02/2017,-213.18
24/02/2017,-213.185
23/02/2017,-213.195
22/02/2017,-213.2
21/02/2017,-213.21
20/02/2017,-213.21
19/02/2017,-213.21
18/02/2017,-213.215
17/02/2017,-213.22
16/02/2017,-213.23
15/02/2017,-213.24
14/02/2017,-213.255
13/02/2017,-213.26
12/02/2017,-213.275
11/02/2017,-213.29
10/02/2017,-213.3
09/02/2017,-213.31
08/02/2017,-213.32
07/02/2017,-213.33
06/02/2017,-213.34
05/02/2017,-213.35
04/02/2017,-213.355
03/02/2017,-213.365
02/02/2017,-213.375
01/02/2017,-213.38
31/01/2017,-213.385
30/01/2017,-213.39
29/01/2017,-213.395
28/01/2017,-213.41
27/01/2017,-213.425
26/01/2017,-213.435
25/01/2017,-213.435
24/01/2017,-213.445
23/01/2017,-213.455
22/01/2017,-213.465
21/01/2017,-213.475
20/01/2017,-213.485
19/01/2017,-213.495
18/01/2017,-213.505
17/01/2017,-213.515
16/01/2017,-213.52
15/01/2017,-213.52
14/01/2017,-213.53
13/01/2017,-213.54
12/01/2017,-213.54
11/01/2017,-213.545
10/01/2017,-213.56
09/01/2017,-213.56
08/01/2017,-213.56
07/01/2017,-213.565
06/01/2017,-213.57
05/01/2017,-213.575
04/01/2017,-213.58
03/01/2017,-213.59
02/01/2017,-213.595
01/01/2017,-213.6
31/12/2016,-213.605
30/12/2016,-213.61
29/12/2016,-213.62
28/12/2016,-213.63
27/12/2016,-213.665
26/12/2016,-213.67
25/12/2016,-213.685
24/12/2016,-213.69
23/12/2016,-213.696
22/12/2016,-213.695
21/12/2016,-213.695
20/12/2016,-213.695
19/12/2016,-213.695
18/12/2016,-213.7
17/12/2016,-213.7
16/12/2016,-213.7
15/12/2016,-213.7
14/12/2016,-213.72
13/12/2016,-213.76
12/12/2016,-213.77
11/12/2016,-213.775
10/12/2016,-213.775
09/12/2016,-213.775
08/12/2016,-213.78
07/12/2016,-213.785
06/12/2016,-213.785
05/12/2016,-213.79
04/12/2016,-213.79
03/12/2016,-213.8
02/12/2016,-213.81
01/12/2016,-213.84
30/11/2016,-213.835
29/11/2016,-213.825
28/11/2016,-213.82
27/11/2016,-213.82
26/11/2016,-213.81
25/11/2016,-213.81
24/11/2016,-213.805
23/11/2016,-213.805
22/11/2016,-213.805
21/11/2016,-213.8
20/11/2016,-213.8
19/11/2016,-213.79
18/11/2016,-213.78
17/11/2016,-213.775
16/11/2016,-213.77
15/11/2016,-213.77
14/11/2016,-213.765
13/11/2016,-213.765
12/11/2016,-213.76
11/11/2016,-213.76
10/11/2016,-213.755
09/11/2016,-213.75
08/11/2016,-213.745
07/11/2016,-213.74
06/11/2016,-213.74
05/11/2016,-213.735
04/11/2016,-213.73
03/11/2016,-213.715
02/11/2016,-213.71
01/11/2016,-213.71
31/10/2016,-213.715
30/10/2016,-213.71
29/10/2016,-213.705
28/10/2016,-213.705
27/10/2016,-213.7
26/10/2016,-213.7
25/10/2016,-213.695
24/10/2016,-213.69
23/10/2016,-213.685
22/10/2016,-213.68
21/10/2016,-213.675
20/10/2016,-213.67
19/10/2016,-213.665
18/10/2016,-213.66
17/10/2016,-213.65
16/10/2016,-213.645
15/10/2016,-213.645
14/10/2016,-213.64
13/10/2016,-213.635
12/10/2016,-213.63
11/10/2016,-213.625
10/10/2016,-213.62
09/10/2016,-213.61
08/10/2016,-213.605
07/10/2016,-213.6
06/10/2016,-213.6
05/10/2016,-213.59
04/10/2016,-213.58
03/10/2016,-213.57
02/10/2016,-213.565
01/10/2016,-213.56
30/09/2016,-213.55
29/09/2016,-213.545
28/09/2016,-213.54
27/09/2016,-213.535
26/09/2016,-213.525
25/09/2016,-213.52
24/09/2016,-213.515
23/09/2016,-213.51
22/09/2016,-213.5
21/09/2016,-213.49
20/09/2016,-213.485
19/09/2016,-213.47
18/09/2016,-213.465
17/09/2016,-213.46
16/09/2016,-213.455
15/09/2016,-213.445
14/09/2016,-213.44
13/09/2016,-213.43
12/09/2016,-213.425
11/09/2016,-213.415
10/09/2016,-213.41
09/09/2016,-213.4
08/09/2016,-213.39
07/09/2016,-213.385
06/09/2016,-213.375
05/09/2016,-213.365
04/09/2016,-213.36
03/09/2016,-213.35
02/09/2016,-213.34
01/09/2016,-213.32
31/08/2016,-213.315
30/08/2016,-213.31
29/08/2016,-213.3
28/08/2016,-213.295
27/08/2016,-213.285
26/08/2016,-213.275
25/08/2016,-213.265
24/08/2016,-213.26
23/08/2016,-213.255
22/08/2016,-213.245
21/08/2016,-213.24
20/08/2016,-213.23
19/08/2016,-213.22
18/08/2016,-213.215
17/08/2016,-213.205
16/08/2016,-213.2
15/08/2016,-213.19
14/08/2016,-213.18
13/08/2016,-213.17
12/08/2016,-213.16
11/08/2016,-213.145
10/08/2016,-213.14
09/08/2016,-213.135
08/08/2016,-213.13
07/08/2016,-213.125
06/08/2016,-213.115
05/08/2016,-213.1
04/08/2016,-213.09
03/08/2016,-213.08
02/08/2016,-213.07
01/08/2016,-213.065
31/07/2016,-213.06
30/07/2016,-213.05
29/07/2016,-213.04
28/07/2016,-213.03
27/07/2016,-213.02
26/07/2016,-213.01
25/07/2016,-213
24/07/2016,-212.99
23/07/2016,-212.975
22/07/2016,-212.96
21/07/2016,-212.95
20/07/2016,-212.935
19/07/2016,-212.925
18/07/2016,-212.92
17/07/2016,-212.91
16/07/2016,-212.9
15/07/2016,-212.89
14/07/2016,-212.88
13/07/2016,-212.87
12/07/2016,-212.865
11/07/2016,-212.855
10/07/2016,-212.85
09/07/2016,-212.84
08/07/2016,-212.83
07/07/2016,-212.82
06/07/2016,-212.81
05/07/2016,-212.8
04/07/2016,-212.79
03/07/2016,-212.78
02/07/2016,-212.77
01/07/2016,-212.76
30/06/2016,-212.755
29/06/2016,-212.75
28/06/2016,-212.745
27/06/2016,-212.74
26/06/2016,-212.73
25/06/2016,-212.72
24/06/2016,-212.71
23/06/2016,-212.7
22/06/2016,-212.695
21/06/2016,-212.69
20/06/2016,-212.685
19/06/2016,-212.68
18/06/2016,-212.67
17/06/2016,-212.66
16/06/2016,-212.65
15/06/2016,-212.64
14/06/2016,-212.63
13/06/2016,-212.62
12/06/2016,-212.615
11/06/2016,-212.61
10/06/2016,-212.6
09/06/2016,-212.59
08/06/2016,-212.58
07/06/2016,-212.57
06/06/2016,-212.56
05/06/2016,-212.55
04/06/2016,-212.54
03/06/2016,-212.53
02/06/2016,-212.52
01/06/2016,-212.51
31/05/2016,-212.5
30/05/2016,-212.49
29/05/2016,-212.485
28/05/2016,-212.48
27/05/2016,-212.48
26/05/2016,-212.48
25/05/2016,-212.475
24/05/2016,-212.47
23/05/2016,-212.465
22/05/2016,-212.46
21/05/2016,-212.45
20/05/2016,-212.44
19/05/2016,-212.43
18/05/2016,-212.42
17/05/2016,-212.41
16/05/2016,-212.405
15/05/2016,-212.4
14/05/2016,-212.4
13/05/2016,-212.395
12/05/2016,-212.39
11/05/2016,-212.39
10/05/2016,-212.385
09/05/2016,-212.385
08/05/2016,-212.38
07/05/2016,-212.38
06/05/2016,-212.375
05/05/2016,-212.375
04/05/2016,-212.37
03/05/2016,-212.365
02/05/2016,-212.365
01/05/2016,-212.365
30/04/2016,-212.365
29/04/2016,-212.36
28/04/2016,-212.36
27/04/2016,-212.36
26/04/2016,-212.355
25/04/2016,-212.355
24/04/2016,-212.35
23/04/2016,-212.35
22/04/2016,-212.35
21/04/2016,-212.355
20/04/2016,-212.355
19/04/2016,-212.355
18/04/2016,-212.36
17/04/2016,-212.365
16/04/2016,-212.365
15/04/2016,-212.37
14/04/2016,-212.38
13/04/2016,-212.39
12/04/2016,-212.39
11/04/2016,-212.395
10/04/2016,-212.395
09/04/2016,-212.4
08/04/2016,-212.4
07/04/2016,-212.405
06/04/2016,-212.405
05/04/2016,-212.41
04/04/2016,-212.415
03/04/2016,-212.415
02/04/2016,-212.42
01/04/2016,-212.425
31/03/2016,-212.43
30/03/2016,-212.435
29/03/2016,-212.44
28/03/2016,-212.45
27/03/2016,-212.455
26/03/2016,-212.46
25/03/2016,-212.465
24/03/2016,-212.47
23/03/2016,-212.475
22/03/2016,-212.48
21/03/2016,-212.485
20/03/2016,-212.49
19/03/2016,-212.49
18/03/2016,-212.495
17/03/2016,-212.5
16/03/2016,-212.51
15/03/2016,-212.52
14/03/2016,-212.53
13/03/2016,-212.535
12/03/2016,-212.535
11/03/2016,-212.54
10/03/2016,-212.54
09/03/2016,-212.54
08/03/2016,-212.545
07/03/2016,-212.55
06/03/2016,-212.555
05/03/2016,-212.56
04/03/2016,-212.565
03/03/2016,-212.57
02/03/2016,-212.575
01/03/2016,-212.58
29/02/2016,-212.585
28/02/2016,-212.59
27/02/2016,-212.595
26/02/2016,-212.6
25/02/2016,-212.61
24/02/2016,-212.62
23/02/2016,-212.63
22/02/2016,-212.65
21/02/2016,-212.665
20/02/2016,-212.67
19/02/2016,-212.675
18/02/2016,-212.68
17/02/2016,-212.685
16/02/2016,-212.69
15/02/2016,-212.7
14/02/2016,-212.71
13/02/2016,-212.715
12/02/2016,-212.72
11/02/2016,-212.73
10/02/2016,-212.74
09/02/2016,-212.745
08/02/2016,-212.755
07/02/2016,-212.77
06/02/2016,-212.78
05/02/2016,-212.79
04/02/2016,-212.8
03/02/2016,-212.81
02/02/2016,-212.815
01/02/2016,-212.815
31/01/2016,-212.82
30/01/2016,-212.82
29/01/2016,-212.82
28/01/2016,-212.82
27/01/2016,-212.82
26/01/2016,-212.82
25/01/2016,-212.83
24/01/2016,-212.84
23/01/2016,-212.845
22/01/2016,-212.845
21/01/2016,-212.85
20/01/2016,-212.85
19/01/2016,-212.88
18/01/2016,-212.89
17/01/2016,-212.895
16/01/2016,-212.9
15/01/2016,-212.905
14/01/2016,-212.92
13/01/2016,-212.92
12/01/2016,-212.925
11/01/2016,-212.925
10/01/2016,-212.925
09/01/2016,-212.93
08/01/2016,-212.95
07/01/2016,-212.99
06/01/2016,-212.99
05/01/2016,-212.995
04/01/2016,-212.995
03/01/2016,-213
02/01/2016,-213
01/01/2016,-213
31/12/2015,-213.01
30/12/2015,-213.04
29/12/2015,-213.04
28/12/2015,-213.04
27/12/2015,-213.04
26/12/2015,-213.04
25/12/2015,-213.04
24/12/2015,-213.035
23/12/2015,-213.035
22/12/2015,-213.035
21/12/2015,-213.035
20/12/2015,-213.035
19/12/2015,-213.04
18/12/2015,-213.04
17/12/2015,-213.04
16/12/2015,-213.04
15/12/2015,-213.04
14/12/2015,-213.035
13/12/2015,-213.035
12/12/2015,-213.03
11/12/2015,-213.025
10/12/2015,-213.02
09/12/2015,-213.02
08/12/2015,-213.015
07/12/2015,-213.015
06/12/2015,-213.01
05/12/2015,-213.01
04/12/2015,-213.01
03/12/2015,-213.005
02/12/2015,-213.01
01/12/2015,-213.01
30/11/2015,-213.02
29/11/2015,-213.02
28/11/2015,-213.015
27/11/2015,-213.015
26/11/2015,-213.01
25/11/2015,-213.01
24/11/2015,-213.005
23/11/2015,-213
22/11/2015,-213
21/11/2015,-213
20/11/2015,-212.995
19/11/2015,-212.995
18/11/2015,-212.99
17/11/2015,-212.985
16/11/2015,-212.985
15/11/2015,-212.98
14/11/2015,-212.975
13/11/2015,-212.97
12/11/2015,-212.965
11/11/2015,-212.965
10/11/2015,-212.965
09/11/2015,-212.98
08/11/2015,-212.98
07/11/2015,-212.97
06/11/2015,-212.96
05/11/2015,-212.95
04/11/2015,-212.945
03/11/2015,-212.945
02/11/2015,-212.94
01/11/2015,-212.935
31/10/2015,-212.93
30/10/2015,-212.925
29/10/2015,-212.92
28/10/2015,-212.915
27/10/2015,-212.915
26/10/2015,-212.915
25/10/2015,-212.915
24/10/2015,-212.91
23/10/2015,-212.905
22/10/2015,-212.9
21/10/2015,-212.895
20/10/2015,-212.89
19/10/2015,-212.885
18/10/2015,-212.885
17/10/2015,-212.88
16/10/2015,-212.875
15/10/2015,-212.87
14/10/2015,-212.865
13/10/2015,-212.865
12/10/2015,-212.86
11/10/2015,-212.855
10/10/2015,-212.85
09/10/2015,-212.845
08/10/2015,-212.84
07/10/2015,-212.835
06/10/2015,-212.835
05/10/2015,-212.83
04/10/2015,-212.825
03/10/2015,-212.82
02/10/2015,-212.815
01/10/2015,-212.81
30/09/2015,-212.805
29/09/2015,-212.8
28/09/2015,-212.795
27/09/2015,-212.79
26/09/2015,-212.785
25/09/2015,-212.78
24/09/2015,-212.77
23/09/2015,-212.765
22/09/2015,-212.76
21/09/2015,-212.75
20/09/2015,-212.745
19/09/2015,-212.74
18/09/2015,-212.73
17/09/2015,-212.725
16/09/2015,-212.725
15/09/2015,-212.72
14/09/2015,-212.715
13/09/2015,-212.71
12/09/2015,-212.705
11/09/2015,-212.7
10/09/2015,-212.695
09/09/2015,-212.69
08/09/2015,-212.69
07/09/2015,-212.685
06/09/2015,-212.68
05/09/2015,-212.67
04/09/2015,-212.665
03/09/2015,-212.66
02/09/2015,-212.655
01/09/2015,-212.65
31/08/2015,-212.64
30/08/2015,-212.63
29/08/2015,-212.62
28/08/2015,-212.61
27/08/2015,-212.6
26/08/2015,-212.59
25/08/2015,-212.585
24/08/2015,-212.58
23/08/2015,-212.57
22/08/2015,-212.56
21/08/2015,-212.545
20/08/2015,-212.53
19/08/2015,-212.525
18/08/2015,-212.52
17/08/2015,-212.51
16/08/2015,-212.5
15/08/2015,-212.49
14/08/2015,-212.48
13/08/2015,-212.47
12/08/2015,-212.46
11/08/2015,-212.45
10/08/2015,-212.445
09/08/2015,-212.44
08/08/2015,-212.43
07/08/2015,-212.415
06/08/2015,-212.4
05/08/2015,-212.395
04/08/2015,-212.39
03/08/2015,-212.385
02/08/2015,-212.38
01/08/2015,-212.365
31/07/2015,-212.35
30/07/2015,-212.34
29/07/2015,-212.335
28/07/2015,-212.33
27/07/2015,-212.32
26/07/2015,-212.31
25/07/2015,-212.305
24/07/2015,-212.295
23/07/2015,-212.285
22/07/2015,-212.28
21/07/2015,-212.275
20/07/2015,-212.27
19/07/2015,-212.26
18/07/2015,-212.25
17/07/2015,-212.24
16/07/2015,-212.23
15/07/2015,-212.22
14/07/2015,-212.215
13/07/2015,-212.21
12/07/2015,-212.2
11/07/2015,-212.19
10/07/2015,-212.18
09/07/2015,-212.17
08/07/2015,-212.16
07/07/2015,-212.15
06/07/2015,-212.14
05/07/2015,-212.135
04/07/2015,-212.125
03/07/2015,-212.115
02/07/2015,-212.105
01/07/2015,-212.1
30/06/2015,-212.095
29/06/2015,-212.09
28/06/2015,-212.08
27/06/2015,-212.07
26/06/2015,-212.06
25/06/2015,-212.05
24/06/2015,-212.045
23/06/2015,-212.035
22/06/2015,-212.03
21/06/2015,-212.02
20/06/2015,-212.01
19/06/2015,-212
18/06/2015,-211.99
17/06/2015,-211.985
16/06/2015,-211.98
15/06/2015,-211.975
14/06/2015,-211.97
13/06/2015,-211.96
12/06/2015,-211.95
11/06/2015,-211.94
10/06/2015,-211.935
09/06/2015,-211.93
08/06/2015,-211.92
07/06/2015,-211.91
06/06/2015,-211.9
05/06/2015,-211.89
04/06/2015,-211.88
03/06/2015,-211.87
02/06/2015,-211.865
01/06/2015,-211.86
31/05/2015,-211.855
30/05/2015,-211.85
29/05/2015,-211.845
28/05/2015,-211.835
27/05/2015,-211.83
26/05/2015,-211.83
25/05/2015,-211.825
24/05/2015,-211.82
23/05/2015,-211.81
22/05/2015,-211.8
21/05/2015,-211.79
20/05/2015,-211.785
19/05/2015,-211.785
18/05/2015,-211.785
17/05/2015,-211.78
16/05/2015,-211.78
15/05/2015,-211.78
14/05/2015,-211.775
13/05/2015,-211.775
12/05/2015,-211.775
11/05/2015,-211.775
10/05/2015,-211.775
09/05/2015,-211.77
08/05/2015,-211.77
07/05/2015,-211.77
06/05/2015,-211.77
05/05/2015,-211.77
04/05/2015,-211.77
03/05/2015,-211.76
02/05/2015,-211.76
01/05/2015,-211.76
30/04/2015,-211.76
29/04/2015,-211.765
28/04/2015,-211.77
27/04/2015,-211.77
26/04/2015,-211.77
25/04/2015,-211.77
24/04/2015,-211.77
23/04/2015,-211.77
22/04/2015,-211.775
21/04/2015,-211.775
20/04/2015,-211.78
19/04/2015,-211.78
18/04/2015,-211.785
17/04/2015,-211.79
16/04/2015,-211.795
15/04/2015,-211.8
14/04/2015,-211.805
13/04/2015,-211.81
12/04/2015,-211.825
11/04/2015,-211.85
10/04/2015,-211.86
09/04/2015,-211.865
08/04/2015,-211.865
07/04/2015,-211.865
06/04/2015,-211.87
05/04/2015,-211.875
04/04/2015,-211.88
03/04/2015,-211.88
02/04/2015,-211.88
01/04/2015,-211.885
31/03/2015,-211.89
30/03/2015,-211.895
29/03/2015,-211.9
28/03/2015,-211.905
27/03/2015,-211.91
26/03/2015,-211.915
25/03/2015,-211.92
24/03/2015,-211.925
23/03/2015,-211.93
22/03/2015,-211.935
21/03/2015,-211.94
20/03/2015,-211.945
19/03/2015,-211.95
18/03/2015,-211.955
17/03/2015,-211.96
16/03/2015,-211.965
15/03/2015,-211.97
14/03/2015,-211.98
13/03/2015,-211.99
12/03/2015,-212
11/03/2015,-212.02
10/03/2015,-212.03
09/03/2015,-212.04
08/03/2015,-212.05
07/03/2015,-212.06
06/03/2015,-212.07
05/03/2015,-212.08
04/03/2015,-212.09
03/03/2015,-212.1
02/03/2015,-212.11
01/03/2015,-212.12
28/02/2015,-212.13
27/02/2015,-212.145
26/02/2015,-212.16
25/02/2015,-212.175
24/02/2015,-212.19
23/02/2015,-212.205
22/02/2015,-212.22
21/02/2015,-212.25
20/02/2015,-212.28
19/02/2015,-212.335
18/02/2015,-212.35
17/02/2015,-212.36
16/02/2015,-212.375
15/02/2015,-212.39
14/02/2015,-212.435
13/02/2015,-212.48
12/02/2015,-212.51
11/02/2015,-212.535
10/02/2015,-212.54
09/02/2015,-212.545
08/02/2015,-212.55
07/02/2015,-212.555
06/02/2015,-212.565
05/02/2015,-212.575
04/02/2015,-212.58
03/02/2015,-212.585
02/02/2015,-212.59
01/02/2015,-212.595
31/01/2015,-212.6
30/01/2015,-212.6
29/01/2015,-212.605
28/01/2015,-212.615
27/01/2015,-212.62
26/01/2015,-212.625
25/01/2015,-212.63
24/01/2015,-212.635
23/01/2015,-212.64
22/01/2015,-212.65
21/01/2015,-212.655
20/01/2015,-212.66
19/01/2015,-212.665
18/01/2015,-212.67
17/01/2015,-212.675
16/01/2015,-212.68
15/01/2015,-212.69
14/01/2015,-212.69
13/01/2015,-212.7
12/01/2015,-212.71
11/01/2015,-212.73
10/01/2015,-212.75
09/01/2015,-212.76
08/01/2015,-212.77
07/01/2015,-212.8
06/01/2015,-212.82
05/01/2015,-212.82
04/01/2015,-212.83
03/01/2015,-212.835
02/01/2015,-212.84
01/01/2015,-212.84
31/12/2014,-212.84
30/12/2014,-212.84
29/12/2014,-212.84
28/12/2014,-212.835
27/12/2014,-212.835
26/12/2014,-212.83
25/12/2014,-212.83
24/12/2014,-212.83
23/12/2014,-212.83
22/12/2014,-212.835
21/12/2014,-212.835
20/12/2014,-212.835
19/12/2014,-212.835
18/12/2014,-212.835
17/12/2014,-212.835
16/12/2014,-212.835
15/12/2014,-212.835
14/12/2014,-212.835
13/12/2014,-212.835
12/12/2014,-212.835
11/12/2014,-212.835
10/12/2014,-212.835
09/12/2014,-212.835
08/12/2014,-212.835
07/12/2014,-212.83
06/12/2014,-212.83
